dataset,target,feature,importance,importance_std,n,importance_ci95
hidden_rng,energy,pas_14diborinine_fraction,0.0,0.0,5,0.0
hidden_rng,energy,pas_14diborinine_middle_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_14diborinine_terminal_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_acceptor_fraction,0.0,0.0,5,0.0
hidden_rng,energy,pas_acceptor_ring_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_benzene_branch_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_benzene_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_benzene_fraction,0.0,0.0,5,0.0
hidden_rng,energy,pas_benzene_middle_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_benzene_terminal_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_borinine_branch_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_borinine_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_borinine_fraction,0.0,0.0,5,0.0
hidden_rng,energy,pas_borinine_middle_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_borinine_terminal_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_borole_branch_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_borole_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_borole_fraction,0.0,0.0,5,0.0
hidden_rng,energy,pas_borole_middle_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_borole_terminal_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_branch_acceptor_count,0.0,0.0,5,0.0
hidden_rng,energy,pas_branch_donor_count,0.0,0.0,5,0.0
