property,bin_midpoint,bin,borinine__B_1,borinine__B_2,borinine__B_3,borinine__B_4,14diborinine__B_1_4,dhdiborinine__B_1_4,borole__B_1,borole__B_2,borole__B_3,pyridine__N_1,pyridine__N_2,pyridine__N_3,pyridine__N_4,pyrazine__N_1_4,pyrrole__N_1,pyrrole__N_2,pyrrole__N_3,thiophene__S_1,thiophene__S_2,thiophene__S_3,furan__O_1,furan__O_2,furan__O_3,cyclobutadiene__none_none
homo,-10.2455,"(-10.285, -10.206]",0.05841187781735649,0.014666015194023264,0.004586577562021246,0.051476846452101,0.08923336380544085,0.07306213157645872,0.056819972890331936,0.0075576080446363835,0.038213598966049867,0.03877312990574662,0.009921823282791665,0.003073479809601866,0.03444661601992245,0.08214859880843552,0.06523657913816473,0.007573369479557419,0.04508558459162122,0.05306087066166504,0.0062415282287299435,0.03615673170885477,0.05046023389969423,0.005949941682690792,0.03558143933423699,0.13226208113986698
homo,-10.167,"(-10.206, -10.128]",0.054295798481844994,0.013513513513513514,0.004222469338748408,0.05052458540830634,0.11978436397041048,0.06983190704120937,0.05382036777385615,0.0066882625022159905,0.036342245644571225,0.03671292043385067,0.0102419055907428,0.0028848168383052105,0.03356218472497542,0.0805734177827201,0.06058921175200245,0.007679414656158842,0.042144111911553775,0.05303872745733211,0.005866331447726796,0.03561701236119841,0.050927492787957905,0.005640703315121919,0.03498847684894196,0.13050975841673515
homo,-10.0885,"(-10.128, -10.049]",0.053019724575031145,0.012901661412911694,0.004046924253952858,0.04658979740294489,0.14936829519135095,0.06824585900984138,0.04958318352467035,0.006070386380929288,0.034256712124886075,0.0370577857304113,0.010460128598543441,0.003311119844143248,0.033445654991345934,0.07730963151249613,0.05805329565122871,0.006864720686973753,0.03998428054215407,0.0536050235373797,0.00591988093346823,0.03460789150229521,0.049599906352166025,0.005175715109910784,0.03399750829870314,0.12652491283226167
homo,-10.01,"(-10.049, -9.971]",0.049046843567391515,0.012165916275505317,0.003666321225474401,0.043934894495293,0.17859599926847747,0.06339861881580437,0.04736608348065384,0.005199035086955386,0.03184735563315887,0.03748182079439863,0.009980057302597775,0.0031089707303904065,0.032361163120814426,0.07336125891543077,0.05760739882782224,0.006618537129122434,0.03947609053462105,0.05388882599343371,0.005834762995410567,0.03591427252697489,0.05000478973081713,0.004972611448327513,0.03488665755166378,0.1192817145494605
homo,-9.9315,"(-9.971, -9.892]",0.047565631333364757,0.012471131639722863,0.003629165291982844,0.04434180138568129,0.20569354762690295,0.059461752368383844,0.043210632982985345,0.004600084837630202,0.030126785125135506,0.0348211339963237,0.009746901069896782,0.002884479426874676,0.032398548333883205,0.06998161851345619,0.05922609228448885,0.006673893575906113,0.040561813640005655,0.054343215346184665,0.005457887543007966,0.03618796248291464,0.04765046896356695,0.0047320544846113964,0.03306782297214498,0.11116557477494463
homo,-9.853,"(-9.892, -9.814]",0.04880557538099836,0.013193249086863429,0.00393593349846761,0.04338973088710693,0.22372895587556152,0.05447331961879172,0.03919140182207481,0.004019900079768253,0.028034342331751963,0.03409043200806079,0.00892144926319325,0.002550484907007011,0.030910197741298964,0.06701582770057517,0.06360468533523658,0.0068642680213275116,0.04144800369452958,0.05422141987488979,0.004985515764725639,0.03576976363407364,0.04800789285864226,0.004513203744909526,0.03210672152483312,0.10621772534531257
homo,-9.775,"(-9.814, -9.736]",0.04898693262567443,0.01315541245865352,0.003722755342028147,0.0430380702041227,0.24386562865515463,0.04786759064783489,0.03576863578624341,0.00379821659896115,0.02502798354944599,0.03350479807825332,0.008439083900340833,0.0023644527172340933,0.02984492711700268,0.06345034020450001,0.06435587528769604,0.006602859981637761,0.045239023531335285,0.05503641005647018,0.005231980480688207,0.03630944146092993,0.045993636100665314,0.004678597929846185,0.032322571719636276,0.10139477556564501
homo,-9.6965,"(-9.736, -9.657]",0.052467990350714415,0.014566709964742994,0.004113317251190697,0.04363827549947424,0.25647924785055976,0.04063833735386899,0.03278282922001608,0.0030927197377373663,0.022716026473680956,0.030633389002288614,0.007360672975814932,0.0022576854085482774,0.02883961155440094,0.05607100884517845,0.07040576482959114,0.008071998515494526,0.04787530154017443,0.05670501639141461,0.005767922310880188,0.036478629306612234,0.04377744788767242,0.004468980021030494,0.03134471454196821,0.09944640316694502
homo,-9.618,"(-9.657, -9.579]",0.05365105627408648,0.016081192873428705,0.004217025483747301,0.04297734105445814,0.2717862835697423,0.035693387946167346,0.029801658562175905,0.002219487096709106,0.021448316216379815,0.030689453400859545,0.0068602328443736005,0.0015536409676963742,0.027824297330562336,0.05007969976392728,0.0741712233409334,0.007848913460180384,0.05022093985189968,0.05564859466112467,0.005972438005689958,0.03702508020419281,0.04277556950021186,0.004842517301910777,0.029922721494723675,0.09668892879481851
homo,-9.5395,"(-9.579, -9.5]",0.05554168400610348,0.01592453877098072,0.004161464835622139,0.0461090303786933,0.28608683589956996,0.029879317519766958,0.02754889721181856,0.001831044527673741,0.019281453738382578,0.028297960882230546,0.005937023165487585,0.0011929532528783466,0.026994035233735607,0.04774587321403801,0.0800943265362741,0.009404910528506035,0.05082535719239839,0.052989318906921906,0.005326674989596338,0.03700929393813289,0.04000554861978083,0.00599250936329588,0.028436676376751284,0.0933832709113608
homo,-9.461,"(-9.5, -9.422]",0.058514804950650166,0.016371612094626353,0.004308318972270093,0.04786150712830957,0.2983315055616481,0.02682907723640921,0.02494908350305499,0.0012141626194579352,0.016528278239072536,0.02694657684474385,0.005169982766724111,0.001331662227792574,0.02686824377252076,0.040929030236565876,0.08651887827040576,0.010418298605671315,0.055577314742284195,0.05220899263669121,0.007167476108412972,0.03348738837537208,0.03654237819207269,0.006854143819520602,0.025340748864170454,0.08973053423155256
homo,-9.3825,"(-9.422, -9.343]",0.05444159477733738,0.01754488225693635,0.0037887619491723014,0.044415947773373744,0.326299836791793,0.02209139659594311,0.021566798787596177,0.0018652366519002097,0.014805315924457916,0.025297272091396594,0.004429937048262999,0.0013406388435532757,0.02424807647470273,0.03631382606668221,0.08416880391699696,0.01270692469107018,0.058638377244112846,0.05129400792725577,0.008801585451154115,0.0328747959897412,0.034273723478666356,0.006644905572394498,0.026812776871065515,0.0853345768244346
